delivery_id,lot_id,carrier_id,dispatch_date,transit_days,arrival_date,ship_cutoff_day,on_time,missed_ship,on_time_flag,missed_ship_flag,value_retained
DLV-00527,LOT-00527,CAR-B,2026-07-27,14.7,2026-08-10,16,True,False,1,0,0.7795
DLV-00528,LOT-00528,CAR-B,2026-07-20,13.79,2026-08-02,16,True,False,1,0,0.7932
DLV-00529,LOT-00529,CAR-A,2026-08-02,33.74,2026-09-04,16,False,True,0,1,0.0
DLV-00530,LOT-00530,CAR-A,2026-05-03,5.35,2026-05-08,16,True,False,1,0,0.9198
DLV-00531,LOT-00531,CAR-A,2026-07-17,7.73,2026-07-24,16,True,False,1,0,0.884
DLV-00532,LOT-00532,CAR-B,2026-05-15,13.32,2026-05-28,16,True,False,1,0,0.8002
DLV-00533,LOT-00533,CAR-A,2026-08-01,6.99,2026-08-07,16,True,False,1,0,0.8952
DLV-00534,LOT-00534,CAR-A,2026-05-12,6.92,2026-05-18,16,True,False,1,0,0.8962
DLV-00535,LOT-00535,CAR-A,2026-07-07,26.76,2026-08-02,16,False,True,0,1,0.0
DLV-00536,LOT-00536,CAR-A,2026-08-08,7.15,2026-08-15,16,True,False,1,0,0.8928
DLV-00537,LOT-00537,CAR-A,2026-05-27,23.14,2026-06-19,16,False,True,0,1,0.0
DLV-00538,LOT-00538,CAR-A,2026-07-01,12.91,2026-07-13,16,True,False,1,0,0.8064
DLV-00539,LOT-00539,CAR-A,2026-05-27,4.62,2026-05-31,16,True,False,1,0,0.9307
DLV-00540,LOT-00540,CAR-B,2026-05-22,14.55,2026-06-05,16,True,False,1,0,0.7817
DLV-00541,LOT-00541,CAR-A,2026-07-19,29.17,2026-08-17,16,False,True,0,1,0.0
DLV-00542,LOT-00542,CAR-B,2026-06-07,14.99,2026-06-21,16,True,False,1,0,0.7752
DLV-00543,LOT-00543,CAR-B,2026-06-05,15.23,2026-06-20,16,True,False,1,0,0.7716
DLV-00544,LOT-00544,CAR-B,2026-08-03,14.73,2026-08-17,16,True,False,1,0,0.779
DLV-00545,LOT-00545,CAR-A,2026-06-11,3.0,2026-06-14,16,True,False,1,0,0.955
DLV-00546,LOT-00546,CAR-B,2026-05-24,13.42,2026-06-06,16,True,False,1,0,0.7987
DLV-00547,LOT-00547,CAR-B,2026-05-15,15.98,2026-05-30,16,True,False,1,0,0.7603
DLV-00548,LOT-00548,CAR-B,2026-05-25,14.28,2026-06-08,16,True,False,1,0,0.7858
DLV-00549,LOT-00549,CAR-A,2026-05-31,4.81,2026-06-04,16,True,False,1,0,0.9278
DLV-00550,LOT-00550,CAR-B,2026-07-19,14.25,2026-08-02,16,True,False,1,0,0.7862
DLV-00551,LOT-00551,CAR-B,2026-06-21,13.99,2026-07-04,16,True,False,1,0,0.7902
DLV-00552,LOT-00552,CAR-A,2026-05-04,6.14,2026-05-10,16,True,False,1,0,0.9079
DLV-00553,LOT-00553,CAR-B,2026-07-31,15.5,2026-08-15,16,True,False,1,0,0.7675
DLV-00554,LOT-00554,CAR-B,2026-07-18,13.95,2026-07-31,16,True,False,1,0,0.7908
DLV-00555,LOT-00555,CAR-A,2026-05-13,5.8,2026-05-18,16,True,False,1,0,0.913
DLV-00556,LOT-00556,CAR-A,2026-06-09,4.56,2026-06-13,16,True,False,1,0,0.9316
DLV-00557,LOT-00557,CAR-B,2026-07-11,14.08,2026-07-25,16,True,False,1,0,0.7888
DLV-00558,LOT-00558,CAR-A,2026-05-04,19.96,2026-05-23,16,False,True,0,1,0.0
DLV-00559,LOT-00559,CAR-A,2026-08-07,4.57,2026-08-11,16,True,False,1,0,0.9314
DLV-00560,LOT-00560,CAR-A,2026-06-25,17.24,2026-07-12,16,False,True,0,1,0.0
DLV-00561,LOT-00561,CAR-B,2026-05-20,14.56,2026-06-03,16,True,False,1,0,0.7816
DLV-00562,LOT-00562,CAR-A,2026-06-17,18.99,2026-07-05,16,False,True,0,1,0.0
DLV-00563,LOT-00563,CAR-A,2026-07-10,14.14,2026-07-24,16,True,False,1,0,0.7879
DLV-00564,LOT-00564,CAR-B,2026-05-17,14.45,2026-05-31,16,True,False,1,0,0.7832
DLV-00565,LOT-00565,CAR-B,2026-07-09,14.1,2026-07-23,16,True,False,1,0,0.7885
DLV-00566,LOT-00566,CAR-B,2026-07-16,13.1,2026-07-29,16,True,False,1,0,0.8035
DLV-00567,LOT-00567,CAR-A,2026-07-15,11.29,2026-07-26,16,True,False,1,0,0.8306
DLV-00568,LOT-00568,CAR-A,2026-07-02,31.71,2026-08-02,16,False,True,0,1,0.0
DLV-00569,LOT-00569,CAR-B,2026-06-12,14.66,2026-06-26,16,True,False,1,0,0.7801
DLV-00570,LOT-00570,CAR-A,2026-05-07,16.22,2026-05-23,16,False,True,0,1,0.0
DLV-00571,LOT-00571,CAR-B,2026-06-29,13.86,2026-07-12,16,True,False,1,0,0.7921
DLV-00572,LOT-00572,CAR-A,2026-08-07,4.58,2026-08-11,16,True,False,1,0,0.9313
DLV-00573,LOT-00573,CAR-B,2026-07-11,13.96,2026-07-24,16,True,False,1,0,0.7906
DLV-00574,LOT-00574,CAR-A,2026-07-01,26.9,2026-07-27,16,False,True,0,1,0.0
DLV-00575,LOT-00575,CAR-A,2026-05-11,17.42,2026-05-28,16,False,True,0,1,0.0
DLV-00576,LOT-00576,CAR-B,2026-07-10,13.61,2026-07-23,16,True,False,1,0,0.7959
DLV-00577,LOT-00577,CAR-A,2026-06-09,22.65,2026-07-01,16,False,True,0,1,0.0
DLV-00578,LOT-00578,CAR-B,2026-05-04,14.78,2026-05-18,16,True,False,1,0,0.7783
DLV-00579,LOT-00579,CAR-B,2026-05-23,15.03,2026-06-07,16,True,False,1,0,0.7746
DLV-00580,LOT-00580,CAR-B,2026-07-26,14.33,2026-08-09,16,True,False,1,0,0.785
DLV-00581,LOT-00581,CAR-B,2026-05-18,12.56,2026-05-30,16,True,False,1,0,0.8116
DLV-00582,LOT-00582,CAR-B,2026-06-04,14.11,2026-06-18,16,True,False,1,0,0.7884
DLV-00583,LOT-00583,CAR-A,2026-05-27,19.42,2026-06-15,16,False,True,0,1,0.0
DLV-00584,LOT-00584,CAR-A,2026-08-06,21.01,2026-08-27,16,False,True,0,1,0.0
DLV-00585,LOT-00585,CAR-A,2026-06-25,6.17,2026-07-01,16,True,False,1,0,0.9074
DLV-00586,LOT-00586,CAR-A,2026-05-09,4.95,2026-05-13,16,True,False,1,0,0.9258
DLV-00587,LOT-00587,CAR-A,2026-07-16,17.46,2026-08-02,16,False,True,0,1,0.0
DLV-00588,LOT-00588,CAR-B,2026-07-08,14.54,2026-07-22,16,True,False,1,0,0.7819
DLV-00589,LOT-00589,CAR-B,2026-06-14,12.62,2026-06-26,16,True,False,1,0,0.8107
DLV-00590,LOT-00590,CAR-B,2026-06-22,12.82,2026-07-04,16,True,False,1,0,0.8077
DLV-00591,LOT-00591,CAR-B,2026-05-04,13.31,2026-05-17,16,True,False,1,0,0.8004
DLV-00592,LOT-00592,CAR-B,2026-06-22,13.35,2026-07-05,16,True,False,1,0,0.7998
DLV-00593,LOT-00593,CAR-B,2026-07-17,13.48,2026-07-30,16,True,False,1,0,0.7978
DLV-00594,LOT-00594,CAR-B,2026-08-07,13.38,2026-08-20,16,True,False,1,0,0.7993
DLV-00595,LOT-00595,CAR-A,2026-06-02,4.87,2026-06-06,16,True,False,1,0,0.927
DLV-00596,LOT-00596,CAR-B,2026-06-17,14.38,2026-07-01,16,True,False,1,0,0.7843
DLV-00597,LOT-00597,CAR-B,2026-07-29,15.83,2026-08-13,16,True,False,1,0,0.7626
DLV-00598,LOT-00598,CAR-B,2026-06-20,14.28,2026-07-04,16,True,False,1,0,0.7858
DLV-00599,LOT-00599,CAR-B,2026-08-01,14.78,2026-08-15,16,True,False,1,0,0.7783
DLV-00600,LOT-00600,CAR-B,2026-05-07,14.02,2026-05-21,16,True,False,1,0,0.7897
DLV-00601,LOT-00601,CAR-A,2026-06-23,16.26,2026-07-09,16,False,True,0,1,0.0
DLV-00602,LOT-00602,CAR-B,2026-07-05,13.8,2026-07-18,16,True,False,1,0,0.793
DLV-00603,LOT-00603,CAR-A,2026-06-12,6.74,2026-06-18,16,True,False,1,0,0.8989
DLV-00604,LOT-00604,CAR-A,2026-05-18,4.55,2026-05-22,16,True,False,1,0,0.9318
DLV-00605,LOT-00605,CAR-A,2026-06-16,16.54,2026-07-02,16,False,True,0,1,0.0
DLV-00606,LOT-00606,CAR-A,2026-05-14,5.23,2026-05-19,16,True,False,1,0,0.9216
DLV-00607,LOT-00607,CAR-B,2026-06-28,14.88,2026-07-12,16,True,False,1,0,0.7768
DLV-00608,LOT-00608,CAR-A,2026-06-28,5.03,2026-07-03,16,True,False,1,0,0.9246
DLV-00609,LOT-00609,CAR-A,2026-06-22,19.28,2026-07-11,16,False,True,0,1,0.0
DLV-00610,LOT-00610,CAR-A,2026-07-02,19.11,2026-07-21,16,False,True,0,1,0.0
DLV-00611,LOT-00611,CAR-A,2026-06-24,4.14,2026-06-28,16,True,False,1,0,0.9379
DLV-00612,LOT-00612,CAR-B,2026-07-23,13.9,2026-08-05,16,True,False,1,0,0.7915
DLV-00613,LOT-00613,CAR-B,2026-05-22,13.77,2026-06-04,16,True,False,1,0,0.7934
DLV-00614,LOT-00614,CAR-B,2026-07-24,14.75,2026-08-07,16,True,False,1,0,0.7788
DLV-00615,LOT-00615,CAR-B,2026-06-09,15.66,2026-06-24,16,True,False,1,0,0.7651
DLV-00616,LOT-00616,CAR-B,2026-06-06,14.3,2026-06-20,16,True,False,1,0,0.7855
DLV-00617,LOT-00617,CAR-A,2026-07-25,4.32,2026-07-29,16,True,False,1,0,0.9352
DLV-00618,LOT-00618,CAR-A,2026-06-24,12.59,2026-07-06,16,True,False,1,0,0.8112
DLV-00619,LOT-00619,CAR-B,2026-06-19,14.47,2026-07-03,16,True,False,1,0,0.783
DLV-00620,LOT-00620,CAR-B,2026-05-06,14.39,2026-05-20,16,True,False,1,0,0.7842
DLV-00621,LOT-00621,CAR-A,2026-07-29,24.15,2026-08-22,16,False,True,0,1,0.0
DLV-00622,LOT-00622,CAR-B,2026-07-15,13.76,2026-07-28,16,True,False,1,0,0.7936
DLV-00623,LOT-00623,CAR-A,2026-05-01,14.0,2026-05-15,16,True,False,1,0,0.79
DLV-00624,LOT-00624,CAR-B,2026-06-16,13.61,2026-06-29,16,True,False,1,0,0.7959
DLV-00625,LOT-00625,CAR-B,2026-06-10,13.53,2026-06-23,16,True,False,1,0,0.797
DLV-00626,LOT-00626,CAR-B,2026-05-25,14.57,2026-06-08,16,True,False,1,0,0.7814
DLV-00627,LOT-00627,CAR-A,2026-06-29,3.0,2026-07-02,16,True,False,1,0,0.955
DLV-00628,LOT-00628,CAR-B,2026-06-26,13.98,2026-07-09,16,True,False,1,0,0.7903
DLV-00629,LOT-00629,CAR-A,2026-07-18,4.89,2026-07-22,16,True,False,1,0,0.9266
DLV-00630,LOT-00630,CAR-A,2026-08-07,4.78,2026-08-11,16,True,False,1,0,0.9283
DLV-00631,LOT-00631,CAR-B,2026-07-30,13.64,2026-08-12,16,True,False,1,0,0.7954
DLV-00632,LOT-00632,CAR-B,2026-08-06,13.21,2026-08-19,16,True,False,1,0,0.8018
DLV-00633,LOT-00633,CAR-A,2026-07-18,4.04,2026-07-22,16,True,False,1,0,0.9394
DLV-00634,LOT-00634,CAR-B,2026-06-27,15.95,2026-07-12,16,True,False,1,0,0.7608
DLV-00635,LOT-00635,CAR-B,2026-06-05,13.66,2026-06-18,16,True,False,1,0,0.7951
DLV-00636,LOT-00636,CAR-B,2026-06-16,14.05,2026-06-30,16,True,False,1,0,0.7892
DLV-00637,LOT-00637,CAR-A,2026-07-14,5.01,2026-07-19,16,True,False,1,0,0.9248
DLV-00638,LOT-00638,CAR-B,2026-07-27,13.36,2026-08-09,16,True,False,1,0,0.7996
DLV-00639,LOT-00639,CAR-A,2026-07-10,3.27,2026-07-13,16,True,False,1,0,0.951
DLV-00640,LOT-00640,CAR-B,2026-07-20,13.66,2026-08-02,16,True,False,1,0,0.7951
DLV-00641,LOT-00641,CAR-A,2026-06-02,7.02,2026-06-09,16,True,False,1,0,0.8947
DLV-00642,LOT-00642,CAR-B,2026-07-02,14.51,2026-07-16,16,True,False,1,0,0.7824
DLV-00643,LOT-00643,CAR-A,2026-07-24,21.89,2026-08-14,16,False,True,0,1,0.0
DLV-00644,LOT-00644,CAR-A,2026-06-18,7.36,2026-06-25,16,True,False,1,0,0.8896
DLV-00645,LOT-00645,CAR-B,2026-06-15,14.64,2026-06-29,16,True,False,1,0,0.7804
DLV-00646,LOT-00646,CAR-B,2026-07-09,13.59,2026-07-22,16,True,False,1,0,0.7962
DLV-00647,LOT-00647,CAR-A,2026-07-23,21.91,2026-08-13,16,False,True,0,1,0.0
DLV-00648,LOT-00648,CAR-B,2026-07-30,12.81,2026-08-11,16,True,False,1,0,0.8078
DLV-00649,LOT-00649,CAR-B,2026-05-11,15.15,2026-05-26,16,True,False,1,0,0.7728
DLV-00650,LOT-00650,CAR-A,2026-07-26,3.0,2026-07-29,16,True,False,1,0,0.955
DLV-00651,LOT-00651,CAR-B,2026-07-20,13.53,2026-08-02,16,True,False,1,0,0.797
DLV-00652,LOT-00652,CAR-A,2026-08-02,18.33,2026-08-20,16,False,True,0,1,0.0
DLV-00653,LOT-00653,CAR-A,2026-07-25,5.31,2026-07-30,16,True,False,1,0,0.9204
DLV-00654,LOT-00654,CAR-A,2026-06-06,23.57,2026-06-29,16,False,True,0,1,0.0
DLV-00655,LOT-00655,CAR-A,2026-06-08,21.6,2026-06-29,16,False,True,0,1,0.0
DLV-00656,LOT-00656,CAR-A,2026-08-03,6.28,2026-08-09,16,True,False,1,0,0.9058
DLV-00657,LOT-00657,CAR-A,2026-05-19,18.46,2026-06-06,16,False,True,0,1,0.0
DLV-00658,LOT-00658,CAR-B,2026-06-07,15.12,2026-06-22,16,True,False,1,0,0.7732
DLV-00659,LOT-00659,CAR-A,2026-05-12,4.75,2026-05-16,16,True,False,1,0,0.9288
DLV-00660,LOT-00660,CAR-A,2026-06-17,6.66,2026-06-23,16,True,False,1,0,0.9001
DLV-00661,LOT-00661,CAR-B,2026-05-01,15.79,2026-05-16,16,True,False,1,0,0.7632
DLV-00662,LOT-00662,CAR-B,2026-06-21,13.14,2026-07-04,16,True,False,1,0,0.8029
DLV-00663,LOT-00663,CAR-A,2026-05-14,6.65,2026-05-20,16,True,False,1,0,0.9002
DLV-00664,LOT-00664,CAR-B,2026-07-23,13.85,2026-08-05,16,True,False,1,0,0.7922
DLV-00665,LOT-00665,CAR-B,2026-07-22,15.42,2026-08-06,16,True,False,1,0,0.7687
DLV-00666,LOT-00666,CAR-B,2026-05-02,14.26,2026-05-16,16,True,False,1,0,0.7861
DLV-00667,LOT-00667,CAR-B,2026-07-02,12.9,2026-07-14,16,True,False,1,0,0.8065
DLV-00668,LOT-00668,CAR-A,2026-07-27,4.43,2026-07-31,16,True,False,1,0,0.9336
DLV-00669,LOT-00669,CAR-A,2026-08-01,23.04,2026-08-24,16,False,True,0,1,0.0
DLV-00670,LOT-00670,CAR-A,2026-06-07,5.87,2026-06-12,16,True,False,1,0,0.912
DLV-00671,LOT-00671,CAR-B,2026-05-19,13.36,2026-06-01,16,True,False,1,0,0.7996
DLV-00672,LOT-00672,CAR-A,2026-05-07,4.16,2026-05-11,16,True,False,1,0,0.9376
DLV-00673,LOT-00673,CAR-B,2026-06-04,14.46,2026-06-18,16,True,False,1,0,0.7831
DLV-00674,LOT-00674,CAR-B,2026-07-20,13.3,2026-08-02,16,True,False,1,0,0.8005
DLV-00675,LOT-00675,CAR-A,2026-05-20,17.87,2026-06-06,16,False,True,0,1,0.0
DLV-00676,LOT-00676,CAR-B,2026-06-20,14.34,2026-07-04,16,True,False,1,0,0.7849
DLV-00677,LOT-00677,CAR-A,2026-07-08,5.22,2026-07-13,16,True,False,1,0,0.9217
DLV-00678,LOT-00678,CAR-B,2026-08-05,13.62,2026-08-18,16,True,False,1,0,0.7957
DLV-00679,LOT-00679,CAR-A,2026-07-19,22.95,2026-08-10,16,False,True,0,1,0.0
DLV-00680,LOT-00680,CAR-A,2026-05-31,15.36,2026-06-15,16,True,False,1,0,0.7696
DLV-00681,LOT-00681,CAR-A,2026-06-05,5.17,2026-06-10,16,True,False,1,0,0.9224
DLV-00682,LOT-00682,CAR-B,2026-05-29,13.13,2026-06-11,16,True,False,1,0,0.803
DLV-00683,LOT-00683,CAR-A,2026-05-26,4.39,2026-05-30,16,True,False,1,0,0.9342
DLV-00684,LOT-00684,CAR-A,2026-07-07,14.68,2026-07-21,16,True,False,1,0,0.7798
DLV-00685,LOT-00685,CAR-B,2026-07-13,15.77,2026-07-28,16,True,False,1,0,0.7634
DLV-00686,LOT-00686,CAR-B,2026-06-22,12.42,2026-07-04,16,True,False,1,0,0.8137
DLV-00687,LOT-00687,CAR-B,2026-05-13,14.41,2026-05-27,16,True,False,1,0,0.7839
DLV-00688,LOT-00688,CAR-A,2026-07-27,6.95,2026-08-02,16,True,False,1,0,0.8958
DLV-00689,LOT-00689,CAR-A,2026-05-11,4.28,2026-05-15,16,True,False,1,0,0.9358
DLV-00690,LOT-00690,CAR-A,2026-05-25,4.89,2026-05-29,16,True,False,1,0,0.9266
DLV-00691,LOT-00691,CAR-A,2026-05-04,20.03,2026-05-24,16,False,True,0,1,0.0
DLV-00692,LOT-00692,CAR-B,2026-07-01,12.62,2026-07-13,16,True,False,1,0,0.8107
DLV-00693,LOT-00693,CAR-A,2026-06-18,4.93,2026-06-22,16,True,False,1,0,0.926
DLV-00694,LOT-00694,CAR-A,2026-07-18,6.57,2026-07-24,16,True,False,1,0,0.9014
DLV-00695,LOT-00695,CAR-A,2026-05-12,6.93,2026-05-18,16,True,False,1,0,0.896
DLV-00696,LOT-00696,CAR-A,2026-06-01,27.92,2026-06-28,16,False,True,0,1,0.0
DLV-00697,LOT-00697,CAR-B,2026-07-15,12.77,2026-07-27,16,True,False,1,0,0.8084
DLV-00698,LOT-00698,CAR-A,2026-05-08,24.67,2026-06-01,16,False,True,0,1,0.0
DLV-00699,LOT-00699,CAR-B,2026-05-09,11.11,2026-05-20,16,True,False,1,0,0.8334
DLV-00700,LOT-00700,CAR-B,2026-06-29,14.33,2026-07-13,16,True,False,1,0,0.785
DLV-00701,LOT-00701,CAR-A,2026-05-08,4.72,2026-05-12,16,True,False,1,0,0.9292
DLV-00702,LOT-00702,CAR-B,2026-06-18,13.88,2026-07-01,16,True,False,1,0,0.7918
DLV-00703,LOT-00703,CAR-B,2026-07-23,13.07,2026-08-05,16,True,False,1,0,0.8039
DLV-00704,LOT-00704,CAR-B,2026-07-31,13.99,2026-08-13,16,True,False,1,0,0.7902
DLV-00705,LOT-00705,CAR-A,2026-06-07,36.37,2026-07-13,16,False,True,0,1,0.0
DLV-00706,LOT-00706,CAR-A,2026-05-05,24.88,2026-05-29,16,False,True,0,1,0.0
DLV-00707,LOT-00707,CAR-A,2026-05-05,18.36,2026-05-23,16,False,True,0,1,0.0
DLV-00708,LOT-00708,CAR-A,2026-06-06,10.16,2026-06-16,16,True,False,1,0,0.8476
DLV-00709,LOT-00709,CAR-A,2026-07-31,3.98,2026-08-03,16,True,False,1,0,0.9403
DLV-00710,LOT-00710,CAR-A,2026-06-03,6.35,2026-06-09,16,True,False,1,0,0.9048
DLV-00711,LOT-00711,CAR-B,2026-05-02,13.57,2026-05-15,16,True,False,1,0,0.7964
DLV-00712,LOT-00712,CAR-B,2026-06-06,14.3,2026-06-20,16,True,False,1,0,0.7855
DLV-00713,LOT-00713,CAR-A,2026-06-08,5.61,2026-06-13,16,True,False,1,0,0.9158
DLV-00714,LOT-00714,CAR-B,2026-06-18,14.18,2026-07-02,16,True,False,1,0,0.7873
DLV-00715,LOT-00715,CAR-A,2026-05-13,24.03,2026-06-06,16,False,True,0,1,0.0
DLV-00716,LOT-00716,CAR-B,2026-06-08,12.45,2026-06-20,16,True,False,1,0,0.8132
DLV-00717,LOT-00717,CAR-A,2026-06-28,26.86,2026-07-24,16,False,True,0,1,0.0
DLV-00718,LOT-00718,CAR-B,2026-06-29,15.02,2026-07-14,16,True,False,1,0,0.7747
DLV-00719,LOT-00719,CAR-A,2026-06-12,4.24,2026-06-16,16,True,False,1,0,0.9364
DLV-00720,LOT-00720,CAR-B,2026-07-30,12.95,2026-08-11,16,True,False,1,0,0.8058
DLV-00721,LOT-00721,CAR-B,2026-07-03,15.09,2026-07-18,16,True,False,1,0,0.7736
DLV-00722,LOT-00722,CAR-A,2026-06-15,5.6,2026-06-20,16,True,False,1,0,0.916
DLV-00723,LOT-00723,CAR-B,2026-05-23,14.42,2026-06-06,16,True,False,1,0,0.7837
DLV-00724,LOT-00724,CAR-A,2026-07-27,6.21,2026-08-02,16,True,False,1,0,0.9068
DLV-00725,LOT-00725,CAR-B,2026-07-05,15.15,2026-07-20,16,True,False,1,0,0.7728
DLV-00726,LOT-00726,CAR-A,2026-06-21,14.84,2026-07-05,16,True,False,1,0,0.7774
DLV-00727,LOT-00727,CAR-B,2026-06-06,13.56,2026-06-19,16,True,False,1,0,0.7966
DLV-00728,LOT-00728,CAR-B,2026-05-12,13.9,2026-05-25,16,True,False,1,0,0.7915
DLV-00729,LOT-00729,CAR-A,2026-05-30,6.23,2026-06-05,16,True,False,1,0,0.9066
DLV-00730,LOT-00730,CAR-A,2026-06-10,13.87,2026-06-23,16,True,False,1,0,0.792
DLV-00731,LOT-00731,CAR-A,2026-07-10,11.01,2026-07-21,16,True,False,1,0,0.8348
DLV-00732,LOT-00732,CAR-A,2026-06-16,4.73,2026-06-20,16,True,False,1,0,0.929
DLV-00733,LOT-00733,CAR-B,2026-06-23,13.53,2026-07-06,16,True,False,1,0,0.797
DLV-00734,LOT-00734,CAR-A,2026-05-16,6.81,2026-05-22,16,True,False,1,0,0.8978
DLV-00735,LOT-00735,CAR-A,2026-05-20,3.58,2026-05-23,16,True,False,1,0,0.9463
DLV-00736,LOT-00736,CAR-A,2026-05-28,10.89,2026-06-07,16,True,False,1,0,0.8366
DLV-00737,LOT-00737,CAR-A,2026-08-02,4.27,2026-08-06,16,True,False,1,0,0.936
DLV-00738,LOT-00738,CAR-B,2026-07-28,15.6,2026-08-12,16,True,False,1,0,0.766
DLV-00739,LOT-00739,CAR-A,2026-05-03,23.8,2026-05-26,16,False,True,0,1,0.0
DLV-00740,LOT-00740,CAR-B,2026-07-10,14.6,2026-07-24,16,True,False,1,0,0.781
DLV-00741,LOT-00741,CAR-A,2026-05-22,5.32,2026-05-27,16,True,False,1,0,0.9202
DLV-00742,LOT-00742,CAR-B,2026-07-03,12.87,2026-07-15,16,True,False,1,0,0.807
DLV-00743,LOT-00743,CAR-B,2026-07-28,14.79,2026-08-11,16,True,False,1,0,0.7782
DLV-00744,LOT-00744,CAR-B,2026-08-03,13.5,2026-08-16,16,True,False,1,0,0.7975
DLV-00745,LOT-00745,CAR-B,2026-07-29,12.37,2026-08-10,16,True,False,1,0,0.8144
DLV-00746,LOT-00746,CAR-B,2026-05-04,12.95,2026-05-16,16,True,False,1,0,0.8058
DLV-00747,LOT-00747,CAR-A,2026-07-24,27.18,2026-08-20,16,False,True,0,1,0.0
DLV-00748,LOT-00748,CAR-A,2026-07-19,19.25,2026-08-07,16,False,True,0,1,0.0
DLV-00749,LOT-00749,CAR-B,2026-05-14,12.79,2026-05-26,16,True,False,1,0,0.8082
DLV-00750,LOT-00750,CAR-A,2026-05-13,5.84,2026-05-18,16,True,False,1,0,0.9124
DLV-00751,LOT-00751,CAR-A,2026-07-19,4.66,2026-07-23,16,True,False,1,0,0.9301
DLV-00752,LOT-00752,CAR-B,2026-07-08,12.06,2026-07-20,16,True,False,1,0,0.8191
DLV-00753,LOT-00753,CAR-B,2026-06-22,15.07,2026-07-07,16,True,False,1,0,0.774
DLV-00754,LOT-00754,CAR-B,2026-08-04,13.27,2026-08-17,16,True,False,1,0,0.801
DLV-00755,LOT-00755,CAR-A,2026-07-13,15.41,2026-07-28,16,True,False,1,0,0.7688
DLV-00756,LOT-00756,CAR-B,2026-05-10,14.97,2026-05-24,16,True,False,1,0,0.7754
DLV-00757,LOT-00757,CAR-B,2026-06-13,14.97,2026-06-27,16,True,False,1,0,0.7754
DLV-00758,LOT-00758,CAR-A,2026-07-10,22.54,2026-08-01,16,False,True,0,1,0.0
DLV-00759,LOT-00759,CAR-B,2026-07-04,15.0,2026-07-19,16,True,False,1,0,0.775
DLV-00760,LOT-00760,CAR-A,2026-05-30,11.54,2026-06-10,16,True,False,1,0,0.8269
DLV-00761,LOT-00761,CAR-B,2026-07-07,14.9,2026-07-21,16,True,False,1,0,0.7765
DLV-00762,LOT-00762,CAR-A,2026-07-26,4.92,2026-07-30,16,True,False,1,0,0.9262
DLV-00763,LOT-00763,CAR-A,2026-06-21,28.36,2026-07-19,16,False,True,0,1,0.0
DLV-00764,LOT-00764,CAR-B,2026-06-07,14.26,2026-06-21,16,True,False,1,0,0.7861
DLV-00765,LOT-00765,CAR-B,2026-07-02,14.24,2026-07-16,16,True,False,1,0,0.7864
DLV-00766,LOT-00766,CAR-B,2026-05-26,14.98,2026-06-09,16,True,False,1,0,0.7753
DLV-00767,LOT-00767,CAR-B,2026-05-01,13.19,2026-05-14,16,True,False,1,0,0.8022
DLV-00768,LOT-00768,CAR-B,2026-07-11,14.17,2026-07-25,16,True,False,1,0,0.7874
DLV-00769,LOT-00769,CAR-B,2026-06-09,13.35,2026-06-22,16,True,False,1,0,0.7998
DLV-00770,LOT-00770,CAR-A,2026-07-19,5.3,2026-07-24,16,True,False,1,0,0.9205
DLV-00771,LOT-00771,CAR-A,2026-08-02,3.6,2026-08-05,16,True,False,1,0,0.946
DLV-00772,LOT-00772,CAR-A,2026-05-12,5.02,2026-05-17,16,True,False,1,0,0.9247
DLV-00773,LOT-00773,CAR-B,2026-06-03,13.93,2026-06-16,16,True,False,1,0,0.791
DLV-00774,LOT-00774,CAR-B,2026-06-04,13.6,2026-06-17,16,True,False,1,0,0.796
DLV-00775,LOT-00775,CAR-A,2026-06-07,4.42,2026-06-11,16,True,False,1,0,0.9337
DLV-00776,LOT-00776,CAR-B,2026-06-05,13.04,2026-06-18,16,True,False,1,0,0.8044
DLV-00777,LOT-00777,CAR-B,2026-07-10,13.4,2026-07-23,16,True,False,1,0,0.799
DLV-00778,LOT-00778,CAR-A,2026-06-20,4.93,2026-06-24,16,True,False,1,0,0.926
DLV-00779,LOT-00779,CAR-B,2026-05-04,15.37,2026-05-19,16,True,False,1,0,0.7694
DLV-00780,LOT-00780,CAR-A,2026-05-15,16.44,2026-05-31,16,False,True,0,1,0.0
DLV-00781,LOT-00781,CAR-A,2026-07-03,3.99,2026-07-06,16,True,False,1,0,0.9402
DLV-00782,LOT-00782,CAR-A,2026-07-16,7.4,2026-07-23,16,True,False,1,0,0.889
DLV-00783,LOT-00783,CAR-B,2026-07-04,15.92,2026-07-19,16,True,False,1,0,0.7612
DLV-00784,LOT-00784,CAR-A,2026-05-11,3.0,2026-05-14,16,True,False,1,0,0.955
DLV-00785,LOT-00785,CAR-B,2026-05-24,14.34,2026-06-07,16,True,False,1,0,0.7849
DLV-00786,LOT-00786,CAR-B,2026-06-30,13.27,2026-07-13,16,True,False,1,0,0.801
DLV-00787,LOT-00787,CAR-B,2026-07-07,13.43,2026-07-20,16,True,False,1,0,0.7986
DLV-00788,LOT-00788,CAR-A,2026-06-29,5.08,2026-07-04,16,True,False,1,0,0.9238
DLV-00789,LOT-00789,CAR-A,2026-06-06,3.52,2026-06-09,16,True,False,1,0,0.9472
DLV-00790,LOT-00790,CAR-B,2026-07-06,15.03,2026-07-21,16,True,False,1,0,0.7746
